id,prediction,probability
50535,0,0.1107
50536,0,0.0251
50537,0,0.0
50538,0,0.1131
50539,0,0.0
50540,0,0.1937
50541,0,0.0443
50542,0,0.0
50543,0,0.0574
50544,0,0.0
50545,0,0.0
50546,0,0.1462
50547,0,0.1563
50548,0,0.0
50549,0,0.0
50550,0,0.0
50551,0,0.1472
50552,0,0.0
50553,0,0.0
50554,0,0.0078
50555,0,0.0
50556,0,0.1744
50557,0,0.0
50558,0,0.0547
50559,0,0.0305
50560,0,0.0
50561,0,0.1443
50562,0,0.0
50563,0,0.0742
50564,0,0.0
50565,0,0.0
50566,0,0.1678
50567,0,0.0
50568,0,0.0
50569,0,0.0
50570,0,0.0
50571,0,0.0
50572,0,0.1265
50573,0,0.0
50574,0,0.0
50575,0,0.0
50576,0,0.0
50577,0,0.1532
50578,0,0.0761
50579,0,0.05
50580,0,0.0
50581,0,0.0368
50582,0,0.0
50583,0,0.087
50584,0,0.1447
50585,0,0.0
50586,0,0.0
50587,0,0.1048
50588,0,0.1914
50589,0,0.0211
50590,0,0.0
50591,0,0.0
50592,0,0.0054
50593,0,0.1101
50594,0,0.0
50595,0,0.0
50596,0,0.0
50597,0,0.0
50598,0,0.1001
50599,0,0.0
50600,0,0.1151
50601,0,0.1968
50602,0,0.0578
50603,0,0.1937
50604,0,0.1608
50605,0,0.1087
50606,0,0.0889
50607,0,0.159
50608,0,0.0849
50609,0,0.0
50610,0,0.1214
50611,0,0.0
50612,0,0.1595
50613,0,0.0
50614,0,0.0
50615,0,0.0
50616,0,0.0077
50617,0,0.0
50618,0,0.0008
50619,0,0.0733
50620,0,0.1421
50621,0,0.0
50622,0,0.0
50623,0,0.0336
50624,0,0.0
50625,0,0.0
50626,0,0.0
50627,0,0.0
50628,0,0.0007
50629,0,0.0058
50630,0,0.0
50631,0,0.1548
50632,0,0.0
50633,0,0.1207
50634,0,0.1183
50635,0,0.0
50636,0,0.0107
50637,0,0.0189
50638,0,0.1181
50639,0,0.0848
50640,0,0.0
50641,0,0.0
50642,0,0.0
50643,0,0.1891
50644,0,0.0
50645,0,0.0
50646,0,0.0687
50647,0,0.0
50648,0,0.0299
50649,0,0.0318
50650,0,0.0
50651,0,0.0947
50652,0,0.0088
50653,0,0.0
50654,0,0.0
50655,0,0.0662
50656,0,0.0239
50657,0,0.0
50658,0,0.0
50659,0,0.1147
50660,0,0.0
50661,0,0.1713
50662,0,0.0943
50663,0,0.0
50664,0,0.0
50665,0,0.0
50666,0,0.0
50667,0,0.0
50668,0,0.0
50669,0,0.0788
50670,0,0.0
50671,0,0.1832
50672,0,0.0
50673,0,0.0
50674,0,0.0
50675,0,0.0504
50676,0,0.0
50677,0,0.1552
50678,0,0.0
50679,0,0.0
50680,0,0.0
50681,0,0.0
50682,0,0.0472
50683,0,0.0
50684,0,0.0094
50685,0,0.0
50686,0,0.0
50687,0,0.1014
50688,0,0.1829
50689,0,0.0226
50690,0,0.1069
50691,0,0.0
50692,0,0.0
50693,0,0.0
50694,0,0.1059
50695,0,0.0
50696,0,0.0
50697,0,0.0916
50698,0,0.0
50699,0,0.0
50700,0,0.0
50701,0,0.0
50702,0,0.0
50703,0,0.0841
50704,0,0.0618
50705,0,0.0566
50706,0,0.0
50707,0,0.0
50708,0,0.0403
50709,0,0.1609
50710,0,0.054
50711,0,0.0
50712,0,0.0152
50713,0,0.0
50714,0,0.0
50715,0,0.1416
50716,0,0.0441
50717,0,0.0
50718,0,0.0
50719,0,0.0224
50720,0,0.0
50721,0,0.0875
50722,0,0.0714
50723,0,0.1621
50724,0,0.0
50725,0,0.1403
50726,0,0.0
50727,0,0.0
50728,0,0.1954
50729,0,0.0466
50730,0,0.0
50731,0,0.0
50732,0,0.0
50733,0,0.0
50734,0,0.0
50735,0,0.0
50736,0,0.0732
50737,0,0.1864
50738,0,0.0868
50739,0,0.0336
50740,0,0.1374
50741,0,0.0221
50742,0,0.0077
50743,0,0.1562
50744,0,0.167
50745,0,0.0
50746,0,0.0
50747,0,0.1148
50748,0,0.1889
50749,0,0.0
50750,0,0.0
50751,0,0.0
50752,0,0.0
50753,0,0.0577
50754,0,0.165
50755,0,0.0
50756,0,0.0
50757,0,0.0654
50758,0,0.0
50759,0,0.0618
50760,0,0.0
50761,0,0.0
50762,0,0.0
50763,0,0.102
50764,0,0.0
50765,0,0.0
50766,0,0.0
50767,0,0.0
50768,0,0.0
50769,0,0.0
50770,0,0.1582
50771,0,0.0
50772,0,0.0
50773,0,0.0
50774,0,0.0
50775,0,0.0712
50776,0,0.0
50777,0,0.0162
50778,0,0.0
50779,0,0.0
50780,0,0.1183
50781,0,0.0
50782,0,0.1193
50783,0,0.0482
50784,0,0.0
50785,0,0.1498
50786,0,0.1342
50787,0,0.122
50788,0,0.1823
50789,0,0.0599
50790,0,0.0773
50791,0,0.155
50792,0,0.0302
50793,0,0.0356
50794,0,0.0
50795,0,0.0
50796,0,0.0
50797,0,0.0
50798,0,0.1936
50799,0,0.1732
50800,0,0.0
50801,0,0.0
50802,0,0.0
50803,0,0.0
50804,0,0.0
50805,0,0.1084
50806,0,0.1978
50807,0,0.0639
50808,0,0.0
50809,0,0.0
50810,0,0.0496
50811,0,0.0
50812,0,0.0
50813,0,0.0
50814,0,0.0
50815,0,0.0
50816,0,0.1085
50817,0,0.0
50818,0,0.0
50819,0,0.0
50820,0,0.119
50821,0,0.0
50822,0,0.0
50823,0,0.0
50824,0,0.0
50825,0,0.0942
50826,0,0.0927
50827,0,0.0
50828,0,0.0
50829,0,0.1267
50830,0,0.0
50831,0,0.0944
50832,0,0.0018
50833,0,0.0
50834,0,0.0209
50835,0,0.0
50836,0,0.0
50837,0,0.0
50838,0,0.107
50839,0,0.0
50840,0,0.0
50841,0,0.0
50842,0,0.0931
50843,0,0.1319
50844,0,0.1227
50845,0,0.015
50846,0,0.0
50847,0,0.0
50848,0,0.0
50849,0,0.0
50850,0,0.0
50851,0,0.0
50852,0,0.0
50853,0,0.0586
50854,0,0.0507
50855,0,0.0
50856,0,0.0974
50857,0,0.0557
50858,0,0.0
50859,0,0.0
50860,0,0.0237
50861,0,0.0
50862,0,0.0978
50863,0,0.0
50864,0,0.0
50865,0,0.0
50866,0,0.0025
50867,0,0.1357
50868,0,0.1772
50869,0,0.0
50870,0,0.1225
50871,0,0.0
50872,0,0.1286
50873,0,0.1264
50874,0,0.1341
50875,0,0.0
50876,0,0.0
50877,0,0.0
50878,0,0.0633
50879,0,0.0774
50880,0,0.0202
50881,0,0.0761
50882,0,0.0
50883,0,0.0
50884,0,0.0
50885,0,0.0226
50886,0,0.0
50887,0,0.0054
50888,0,0.1817
50889,0,0.0
50890,0,0.0
50891,0,0.0924
50892,0,0.0063
50893,0,0.0
50894,0,0.1997
50895,0,0.0
50896,0,0.0
50897,0,0.1981
50898,0,0.0152
50899,0,0.0
50900,0,0.0
50901,0,0.0049
50902,0,0.1605
50903,0,0.0
50904,0,0.0
50905,0,0.0412
50906,0,0.0
50907,0,0.0
50908,0,0.0
50909,0,0.0
50910,0,0.0
50911,0,0.1577
50912,0,0.1488
50913,0,0.0
50914,0,0.0172
50915,0,0.1936
50916,0,0.1842
50917,0,0.0075
50918,0,0.0239
50919,0,0.0
50920,0,0.0
50921,0,0.0795
50922,0,0.0
50923,0,0.0202
50924,0,0.1687
50925,0,0.0
50926,0,0.0
50927,0,0.1647
50928,0,0.0
50929,0,0.1042
50930,0,0.0
50931,0,0.0
50932,0,0.0148
50933,0,0.1186
50934,0,0.1062
50935,0,0.1651
50936,0,0.0
50937,0,0.1064
50938,0,0.0408
50939,0,0.0
50940,0,0.0
50941,0,0.0
50942,0,0.0
50943,0,0.0
50944,0,0.0472
50945,0,0.1009
50946,0,0.0
50947,0,0.0
50948,0,0.0142
50949,0,0.0935
50950,0,0.0
50951,0,0.0
50952,0,0.012
50953,0,0.1498
50954,0,0.0
50955,0,0.0089
50956,0,0.0427
50957,0,0.1572
50958,0,0.0208
50959,0,0.096
50960,0,0.0
50961,0,0.0
50962,0,0.0
50963,0,0.0748
50964,0,0.0759
50965,0,0.1021
50966,0,0.1455
50967,0,0.1883
50968,0,0.0163
50969,0,0.0
50970,0,0.0
50971,0,0.0
50972,0,0.0
50973,0,0.0
50974,0,0.1644
50975,0,0.035
50976,0,0.0809
50977,0,0.097
50978,0,0.1138
50979,0,0.0
50980,0,0.0
50981,0,0.0
50982,0,0.0
50983,0,0.0726
50984,0,0.0
50985,0,0.0
50986,0,0.1617
50987,0,0.0
50988,0,0.1432
50989,0,0.1829
50990,0,0.0
50991,0,0.0
50992,0,0.1111
50993,0,0.0
50994,0,0.0
50995,0,0.1041
50996,0,0.13
50997,0,0.0
50998,0,0.1687
50999,0,0.1683
51000,0,0.0
51001,0,0.0594
51002,0,0.0653
51003,0,0.0678
51004,0,0.0
51005,0,0.1731
51006,0,0.0
51007,0,0.0
51008,0,0.1204
51009,0,0.0
51010,0,0.1068
51011,0,0.0
51012,0,0.0207
51013,0,0.0281
51014,0,0.0781
51015,0,0.0
51016,0,0.0
51017,0,0.0
51018,0,0.0
51019,0,0.1469
51020,0,0.0
51021,0,0.0
51022,0,0.1022
51023,0,0.0026
51024,0,0.1574
51025,0,0.0841
51026,0,0.0
51027,0,0.0
51028,0,0.13
51029,0,0.0
51030,0,0.1212
51031,0,0.1055
51032,0,0.0
51033,0,0.0
51034,0,0.1232
51035,0,0.0
51036,0,0.1376
51037,0,0.114
51038,0,0.0
51039,0,0.0
51040,0,0.0
51041,0,0.0
51042,0,0.1806
51043,0,0.0
51044,0,0.0111
51045,0,0.0
51046,0,0.0
51047,0,0.0
51048,0,0.0013
51049,0,0.0
51050,0,0.1796
51051,0,0.0
51052,0,0.0
51053,0,0.0
51054,0,0.0
51055,0,0.1137
51056,0,0.0
51057,0,0.0
51058,0,0.1544
51059,0,0.1875
51060,0,0.0
51061,0,0.0
51062,0,0.0
51063,0,0.0
51064,0,0.0
51065,0,0.0
51066,0,0.0
51067,0,0.0
51068,0,0.0236
51069,0,0.0669
51070,0,0.0
51071,0,0.1028
51072,0,0.1498
51073,0,0.0624
51074,0,0.0
51075,0,0.0
51076,0,0.1794
51077,0,0.0
51078,0,0.0
51079,0,0.0658
51080,0,0.0
51081,0,0.0
51082,0,0.0
51083,0,0.0237
51084,0,0.0
51085,0,0.1432
51086,0,0.0
51087,0,0.1128
51088,0,0.0215
51089,0,0.0
51090,0,0.0
51091,0,0.0
51092,0,0.0761
51093,0,0.1574
51094,0,0.0622
51095,0,0.1478
51096,0,0.1171
51097,0,0.0
51098,0,0.0
51099,0,0.1825
51100,0,0.141
51101,0,0.0
51102,0,0.173
51103,0,0.0186
51104,0,0.0
51105,0,0.0
51106,0,0.0328
51107,0,0.0
51108,0,0.0
51109,0,0.0416
51110,0,0.0
51111,0,0.0
51112,0,0.0799
51113,0,0.0433
51114,0,0.0
51115,0,0.0
51116,0,0.0
51117,0,0.0033
51118,0,0.1087
51119,0,0.0
51120,0,0.178
51121,0,0.0
51122,0,0.0
51123,0,0.0
51124,0,0.0
51125,0,0.0
51126,0,0.0502
51127,0,0.0
51128,0,0.0
51129,0,0.0
51130,0,0.1133
51131,0,0.0
51132,0,0.1071
51133,0,0.0
51134,0,0.0
51135,0,0.0222
51136,0,0.0947
51137,0,0.1096
51138,0,0.0
51139,0,0.0
51140,0,0.0
51141,0,0.0
51142,0,0.0056
51143,0,0.0
51144,0,0.1487
51145,0,0.0
51146,0,0.0
51147,0,0.0
51148,0,0.0301
51149,0,0.0
51150,0,0.0
51151,0,0.0495
51152,0,0.0
51153,0,0.0
51154,0,0.0
51155,0,0.0
51156,0,0.0967
51157,0,0.0
51158,0,0.0
51159,0,0.0
51160,0,0.1091
51161,0,0.0
51162,0,0.0
51163,0,0.0112
51164,0,0.0
51165,0,0.0
51166,0,0.0
51167,0,0.0
51168,0,0.1274
51169,0,0.1247
51170,0,0.0175
51171,0,0.1067
51172,0,0.1018
51173,0,0.1188
51174,0,0.1265
51175,0,0.0
51176,0,0.0
51177,0,0.0603
51178,0,0.1399
51179,0,0.0
51180,0,0.1824
51181,0,0.0295
51182,0,0.0
51183,0,0.0721
51184,0,0.0
51185,0,0.0
51186,0,0.1035
51187,0,0.0008
51188,0,0.1983
51189,0,0.1902
51190,0,0.0484
51191,0,0.0622
51192,0,0.0
51193,0,0.1773
51194,0,0.1536
51195,0,0.0
51196,0,0.0
51197,0,0.1948
51198,0,0.0
51199,0,0.1766
51200,0,0.0
51201,0,0.0209
51202,0,0.0349
51203,0,0.0
51204,0,0.067
51205,0,0.0
51206,0,0.196
51207,0,0.0
51208,0,0.0
51209,0,0.0
51210,0,0.1584
51211,0,0.0
51212,0,0.0
51213,0,0.1304
51214,0,0.0
51215,0,0.0422
51216,0,0.0
51217,0,0.1939
51218,0,0.0
51219,0,0.0
51220,0,0.0
51221,0,0.0
51222,0,0.0981
51223,0,0.0
51224,0,0.0
51225,0,0.1937
51226,0,0.1973
51227,0,0.0
51228,0,0.0314
51229,0,0.0
51230,0,0.0
51231,0,0.0
51232,0,0.1736
51233,0,0.0
51234,0,0.0
51235,0,0.1202
51236,0,0.1395
51237,0,0.1635
51238,0,0.0563
51239,0,0.0
51240,0,0.0
51241,0,0.1661
51242,0,0.0
51243,0,0.0
51244,0,0.1006
51245,0,0.0
51246,0,0.0
51247,0,0.0
51248,0,0.0
51249,0,0.115
51250,0,0.0629
51251,0,0.0
51252,0,0.0
51253,0,0.189
51254,0,0.0
51255,0,0.0
51256,0,0.0204
51257,0,0.1663
51258,0,0.0
51259,0,0.0
51260,0,0.0
51261,0,0.108
51262,0,0.1618
51263,0,0.0
51264,0,0.0
51265,0,0.0
51266,0,0.1561
51267,0,0.0
51268,0,0.0
51269,0,0.0748
51270,0,0.0418
51271,0,0.0
51272,0,0.0
51273,0,0.0789
51274,0,0.0
51275,0,0.1271
51276,0,0.065
51277,0,0.0
51278,0,0.1214
51279,0,0.0
51280,0,0.0
51281,0,0.0
51282,0,0.0063
51283,0,0.0953
51284,0,0.0
51285,0,0.0
51286,0,0.0
51287,0,0.0898
51288,0,0.1881
51289,0,0.1037
51290,0,0.0
51291,0,0.0663
51292,0,0.1932
51293,0,0.0
51294,0,0.0514
51295,0,0.0
51296,0,0.0
51297,0,0.0
51298,0,0.1092
51299,0,0.0
51300,0,0.171
51301,0,0.0915
51302,0,0.0
51303,0,0.0
51304,0,0.0
51305,0,0.0
51306,0,0.1771
51307,0,0.0951
51308,0,0.0
51309,0,0.1029
51310,0,0.0585
51311,0,0.0611
51312,0,0.0609
51313,0,0.0354
51314,0,0.1052
51315,0,0.0
51316,0,0.0
51317,0,0.0
51318,0,0.0
51319,0,0.0
51320,0,0.0
51321,0,0.0
51322,0,0.2
51323,0,0.0
51324,0,0.0307
51325,0,0.0041
51326,0,0.0
51327,0,0.0
51328,0,0.0
51329,0,0.0
51330,0,0.1926
51331,0,0.0
51332,0,0.1337
51333,0,0.0
51334,0,0.0
51335,0,0.0546
51336,0,0.1263
51337,0,0.1904
51338,0,0.1636
51339,0,0.0
51340,0,0.0
51341,0,0.0
51342,0,0.0
51343,0,0.0
51344,0,0.0
51345,0,0.0
51346,0,0.0
51347,0,0.0
51348,0,0.0946
51349,0,0.0
51350,0,0.096
51351,0,0.0216
51352,0,0.0
51353,0,0.0
51354,0,0.0268
51355,0,0.1247
51356,0,0.0
51357,0,0.0
51358,0,0.0408
51359,0,0.0
51360,0,0.0
51361,0,0.1929
51362,0,0.1226
51363,0,0.0509
51364,0,0.0594
51365,0,0.0148
51366,0,0.0
51367,0,0.0
51368,0,0.0868
51369,0,0.1527
51370,0,0.0
51371,0,0.0
51372,0,0.0
51373,0,0.1303
51374,0,0.0
51375,0,0.1068
51376,0,0.0298
51377,0,0.1371
51378,0,0.0
51379,0,0.0
51380,0,0.1192
51381,0,0.0
51382,0,0.0395
51383,0,0.1694
51384,0,0.0
51385,0,0.0
51386,0,0.0
51387,0,0.0917
51388,0,0.0
51389,0,0.084
51390,0,0.0
51391,0,0.1983
51392,0,0.0
51393,0,0.0
51394,0,0.0601
51395,0,0.1964
51396,0,0.0651
51397,0,0.0
51398,0,0.0281
51399,0,0.0993
51400,0,0.0
51401,0,0.0
51402,0,0.0
51403,0,0.0
51404,0,0.003
51405,0,0.1627
51406,0,0.0
51407,0,0.0
51408,0,0.067
51409,0,0.0
51410,0,0.0521
51411,0,0.0
51412,0,0.0906
51413,0,0.0
51414,0,0.0
51415,0,0.0
51416,0,0.1923
51417,0,0.0
51418,0,0.0
51419,0,0.0
51420,0,0.0
51421,0,0.0
51422,0,0.0
51423,0,0.0
51424,0,0.0
51425,0,0.0
51426,0,0.0
51427,0,0.0
51428,0,0.0
51429,0,0.1425
51430,0,0.1736
51431,0,0.0
51432,0,0.0616
51433,0,0.0657
51434,0,0.0
51435,0,0.0
51436,0,0.0014
51437,0,0.0
51438,0,0.0799
51439,0,0.1737
51440,0,0.1758
51441,0,0.0
51442,0,0.0
51443,0,0.0
51444,0,0.055
51445,0,0.1994
51446,0,0.0
51447,0,0.1021
51448,0,0.0
51449,0,0.0
51450,0,0.0924
51451,0,0.0
51452,0,0.172
51453,0,0.0
51454,0,0.1999
51455,0,0.0
51456,0,0.0
51457,0,0.0
51458,0,0.0
51459,0,0.0
51460,0,0.197
51461,0,0.0
51462,0,0.0576
51463,0,0.0537
51464,0,0.0
51465,0,0.0
51466,0,0.1378
51467,0,0.0
51468,0,0.1299
51469,0,0.0
51470,0,0.0
51471,0,0.0777
51472,0,0.1822
51473,0,0.0
51474,0,0.0385
51475,0,0.0
51476,0,0.0411
51477,0,0.0
51478,0,0.0491
51479,0,0.0263
51480,0,0.0671
51481,0,0.0729
51482,0,0.0
51483,0,0.1773
51484,0,0.0
51485,0,0.0
51486,0,0.0417
51487,0,0.0
51488,0,0.0
51489,0,0.1549
51490,0,0.0
51491,0,0.0874
51492,0,0.1982
51493,0,0.1826
51494,0,0.0
51495,0,0.1497
51496,0,0.108
51497,0,0.1005
51498,0,0.0
51499,0,0.0
51500,0,0.0
51501,0,0.1271
51502,0,0.1057
51503,0,0.1224
51504,0,0.1448
51505,0,0.0
51506,0,0.0
51507,0,0.0
51508,0,0.0
51509,0,0.0371
51510,0,0.0
51511,0,0.0218
51512,0,0.0236
51513,0,0.0215
51514,0,0.0
51515,0,0.1327
51516,0,0.0979
51517,0,0.1368
51518,0,0.0328
51519,0,0.0
51520,0,0.0522
51521,0,0.0004
51522,0,0.0
51523,0,0.1525
51524,0,0.1386
51525,0,0.0
51526,0,0.0
51527,0,0.1318
51528,0,0.0436
51529,0,0.0169
51530,0,0.0791
51531,0,0.0
51532,0,0.0
51533,0,0.0
51534,0,0.0386
51535,0,0.0406
51536,0,0.098
51537,0,0.0
51538,0,0.1617
51539,0,0.0376
51540,0,0.0
51541,0,0.1314
51542,0,0.0
51543,0,0.0361
51544,0,0.0
51545,0,0.0
51546,0,0.1551
51547,0,0.0
51548,0,0.0
51549,0,0.0
51550,0,0.0
51551,0,0.0
51552,0,0.0
51553,0,0.0804
51554,0,0.1809
51555,0,0.0
51556,0,0.0
51557,0,0.0
51558,0,0.0752
51559,0,0.1943
51560,0,0.1426
51561,0,0.0584
51562,0,0.0191
51563,0,0.0
51564,0,0.0656
51565,0,0.0
51566,0,0.0
51567,0,0.0337
51568,0,0.0
51569,0,0.1544
51570,0,0.0
51571,0,0.1721
51572,0,0.0349
51573,0,0.0
51574,0,0.0
51575,0,0.0
51576,0,0.0
51577,0,0.0868
51578,0,0.0
51579,0,0.0
51580,0,0.1843
51581,0,0.1212
51582,0,0.0
51583,0,0.0
51584,0,0.0
51585,0,0.0
51586,0,0.1564
51587,0,0.0
51588,0,0.1696
51589,0,0.0
51590,0,0.0
51591,0,0.196
51592,0,0.104
51593,0,0.1882
51594,0,0.1031
51595,0,0.0
51596,0,0.0608
51597,0,0.0336
51598,0,0.1986
51599,0,0.0
51600,0,0.0255
51601,0,0.0
51602,0,0.0436
51603,0,0.0
51604,0,0.1228
51605,0,0.0
51606,0,0.0
51607,0,0.0
51608,0,0.0
51609,0,0.0685
51610,0,0.0538
51611,0,0.1312
51612,0,0.0
51613,0,0.0
51614,0,0.0
51615,0,0.0
51616,0,0.0119
51617,0,0.0
51618,0,0.1526
51619,0,0.0041
51620,0,0.0
51621,0,0.0
51622,0,0.0801
51623,0,0.0
51624,0,0.0
51625,0,0.1059
51626,0,0.0837
51627,0,0.0034
51628,0,0.1863
51629,0,0.0793
51630,0,0.0
51631,0,0.0
51632,0,0.1852
51633,0,0.0
51634,0,0.1914
51635,0,0.1793
51636,0,0.0
51637,0,0.0
51638,0,0.0
51639,0,0.1746
51640,0,0.0778
51641,0,0.0
51642,0,0.0124
51643,0,0.0
51644,0,0.0662
51645,0,0.0
51646,0,0.0565
51647,0,0.1164
51648,0,0.1302
51649,0,0.1854
51650,0,0.1879
51651,0,0.0
51652,0,0.088
51653,0,0.0
51654,0,0.0921
51655,0,0.0
51656,0,0.0
51657,0,0.0086
51658,0,0.0808
51659,0,0.0
51660,0,0.0
51661,0,0.0
51662,0,0.0
51663,0,0.0
51664,0,0.0
51665,0,0.0
51666,0,0.0
51667,0,0.0
51668,0,0.0
51669,0,0.1478
51670,0,0.1924
51671,0,0.1721
51672,0,0.0
51673,0,0.0
51674,0,0.0997
51675,0,0.0
51676,0,0.0
51677,0,0.0721
51678,0,0.0608
51679,0,0.0
51680,0,0.0962
51681,0,0.0672
51682,0,0.0
51683,0,0.1397
51684,0,0.0113
51685,0,0.0
51686,0,0.1698
51687,0,0.0741
51688,0,0.0
51689,0,0.0
51690,0,0.1209
51691,0,0.0421
51692,0,0.0705
51693,0,0.0528
51694,0,0.0
51695,0,0.0
51696,0,0.0
51697,0,0.0
51698,0,0.0
51699,0,0.0501
51700,0,0.0
51701,0,0.0251
51702,0,0.0273
51703,0,0.0692
51704,0,0.1324
51705,0,0.0
51706,0,0.1501
51707,0,0.0
51708,0,0.0
51709,0,0.0
51710,0,0.0
51711,0,0.0
51712,0,0.0
51713,0,0.0415
51714,0,0.1164
51715,0,0.0
51716,0,0.0
51717,0,0.0
51718,0,0.0
51719,0,0.0
51720,0,0.0056
51721,0,0.0
51722,0,0.1021
51723,0,0.0538
51724,0,0.0459
51725,0,0.15
51726,0,0.1077
51727,0,0.0
51728,0,0.135
51729,0,0.1474
51730,0,0.0
51731,0,0.0
51732,0,0.0054
51733,0,0.0
51734,0,0.0
51735,0,0.0
51736,0,0.0
51737,0,0.0
51738,0,0.1096
51739,0,0.1606
51740,0,0.0223
51741,0,0.0
51742,0,0.0
51743,0,0.0
51744,0,0.0396
51745,0,0.1262
51746,0,0.0796
51747,0,0.0
51748,0,0.0
51749,0,0.017
51750,0,0.1996
51751,0,0.0
51752,0,0.0
51753,0,0.0152
51754,0,0.1885
51755,0,0.1297
51756,0,0.155
51757,0,0.0
51758,0,0.0121
51759,0,0.0299
51760,0,0.0342
51761,0,0.1689
51762,0,0.0727
51763,0,0.1014
51764,0,0.13
51765,0,0.0473
51766,0,0.0519
51767,0,0.0
51768,0,0.0
51769,0,0.0
51770,0,0.0
51771,0,0.1805
51772,0,0.0
51773,0,0.0
51774,0,0.1076
51775,0,0.1453
51776,0,0.1918
51777,0,0.0
51778,0,0.1331
51779,0,0.1629
51780,0,0.1351
51781,0,0.0
51782,0,0.0534
51783,0,0.1005
51784,0,0.0781
51785,0,0.0
51786,0,0.0221
51787,0,0.0417
51788,0,0.0617
51789,0,0.0
51790,0,0.0
51791,0,0.0
51792,0,0.14
51793,0,0.0
51794,0,0.0555
51795,0,0.103
51796,0,0.1785
51797,0,0.0
51798,0,0.0003
51799,0,0.0
51800,0,0.1231
51801,0,0.0
51802,0,0.0142
51803,0,0.1788
51804,0,0.1587
51805,0,0.0839
51806,0,0.0371
51807,0,0.0
51808,0,0.0747
51809,0,0.0
51810,0,0.1833
51811,0,0.0
51812,0,0.0
51813,0,0.0
51814,0,0.0403
51815,0,0.0
51816,0,0.1847
51817,0,0.0
51818,0,0.0
51819,0,0.0
51820,0,0.153
51821,0,0.1905
51822,0,0.0
51823,0,0.1553
51824,0,0.0096
51825,0,0.0
51826,0,0.0
51827,0,0.089
51828,0,0.0
51829,0,0.0624
51830,0,0.0
51831,0,0.0
51832,0,0.0724
51833,0,0.0666
51834,0,0.0064
51835,0,0.0538
51836,0,0.0
51837,0,0.0962
51838,0,0.1925
51839,0,0.0
51840,0,0.0
51841,0,0.0
51842,0,0.0
51843,0,0.0
51844,0,0.1697
51845,0,0.0047
51846,0,0.0463
51847,0,0.1206
51848,0,0.0
51849,0,0.1763
51850,0,0.0
51851,0,0.0
51852,0,0.1294
51853,0,0.0092
51854,0,0.0
51855,0,0.0
51856,0,0.0
51857,0,0.1916
51858,0,0.0
51859,0,0.0
51860,0,0.0305
51861,0,0.1523
51862,0,0.0
51863,0,0.0
51864,0,0.1259
51865,0,0.0
51866,0,0.0
51867,0,0.1356
51868,0,0.0407
51869,0,0.0856
51870,0,0.0
51871,0,0.0
51872,0,0.0
51873,0,0.0653
51874,0,0.0
51875,0,0.0
51876,0,0.0093
51877,0,0.0
51878,0,0.1366
51879,0,0.0
51880,0,0.0
51881,0,0.1834
51882,0,0.1761
51883,0,0.0
51884,0,0.0
51885,0,0.0
51886,0,0.0
51887,0,0.0592
51888,0,0.0
51889,0,0.1787
51890,0,0.1465
51891,0,0.0674
51892,0,0.0
51893,0,0.1177
51894,0,0.0522
51895,0,0.0
51896,0,0.0
51897,0,0.0642
51898,0,0.0
51899,0,0.0364
51900,0,0.1571
51901,0,0.0
51902,0,0.0249
51903,0,0.0
51904,0,0.0
51905,0,0.0206
51906,0,0.0694
51907,0,0.0
51908,0,0.0423
51909,0,0.0
51910,0,0.1301
51911,0,0.0
51912,0,0.0
51913,0,0.1578
51914,0,0.0
51915,0,0.0
51916,0,0.0
51917,0,0.0416
51918,0,0.1314
51919,0,0.0
51920,0,0.0
51921,0,0.0
51922,0,0.0
51923,0,0.1141
51924,0,0.0
51925,0,0.0913
51926,0,0.0
51927,0,0.0887
51928,0,0.0
51929,0,0.0
51930,0,0.0837
51931,0,0.0
51932,0,0.0
51933,0,0.0
51934,0,0.1203
51935,0,0.03
51936,0,0.1916
51937,0,0.0
51938,0,0.0
51939,0,0.0
51940,0,0.0
51941,0,0.0
51942,0,0.0
51943,0,0.0
51944,0,0.0
51945,0,0.0
51946,0,0.077
51947,0,0.175
51948,0,0.0
51949,0,0.0
51950,0,0.0
51951,0,0.0646
51952,0,0.0204
51953,0,0.0
51954,0,0.0
51955,0,0.0829
51956,0,0.0
51957,0,0.1385
51958,0,0.1807
51959,0,0.0
51960,0,0.0
51961,0,0.0
51962,0,0.0
51963,0,0.0682
51964,0,0.0184
51965,0,0.0397
51966,0,0.0
51967,0,0.1421
51968,0,0.0
51969,0,0.0
51970,0,0.0
51971,0,0.0
51972,0,0.1936
51973,0,0.0
51974,0,0.1913
51975,0,0.0
51976,0,0.0
51977,0,0.0
51978,0,0.054
51979,0,0.0
51980,0,0.0
51981,0,0.1192
51982,0,0.0351
51983,0,0.1203
51984,0,0.0
51985,0,0.0
51986,0,0.0967
51987,0,0.0
51988,0,0.1155
51989,0,0.0
51990,0,0.0
51991,0,0.0
51992,0,0.0083
51993,0,0.0738
51994,0,0.0
51995,0,0.0194
51996,0,0.0
51997,0,0.0545
51998,0,0.0
51999,0,0.1253
52000,0,0.1254
52001,0,0.1473
52002,0,0.0485
52003,0,0.0
52004,0,0.0842
52005,0,0.0
52006,0,0.0
52007,0,0.1071
52008,0,0.0
52009,0,0.1034
52010,0,0.0
52011,0,0.0
52012,0,0.0
52013,0,0.1844
52014,0,0.0
52015,0,0.0171
52016,0,0.0398
52017,0,0.0
